customer_id,dpd,loan_amount,communication_score,utility_payment_score,sms_response_rate,credit_bureau_score,last_payment_days_ago,channel_preference,preferred_hour,business_vintage_years,annual_turnover,emi_amount,last_repayment_date,overdue_amount,repaid_in_7_days,repaid_in_14_days,repaid_in_30_days,default_risk
172,5,115170,0.012453706183359392,0.8812584997928017,0.6032576418531193,812,16,Call,8,23,7581711,6643,2025-04-24 09:04:57.578245,42739,0,1,1,1
173,30,331594,0.9318293011680614,0.10596961740142308,0.7022820101108077,774,51,WhatsApp,11,9,3075133,7688,2025-04-02 09:04:57.578245,78252,0,0,0,0
174,60,462431,0.781703537835632,0.6196306447960603,0.42852640725238866,489,32,Email,11,5,5994237,20405,2025-03-25 09:04:57.578245,135405,0,0,0,0
175,0,100795,0.518990423862813,0.7982615101085189,0.21040978334125604,704,73,SMS,10,23,9524754,26842,2025-05-03 09:04:57.578245,30629,0,0,1,0
176,15,54801,0.3448736596917297,0.7482892568919733,0.6327521167273257,797,89,Email,16,2,3488795,43748,2025-03-30 09:04:57.578245,134064,0,1,1,0
177,60,288288,0.41159552443711234,0.2468325338744044,0.13098963464056312,681,32,WhatsApp,19,7,1133207,8751,2025-05-05 09:04:57.578245,198035,0,1,1,1
178,10,90211,0.20519038365751752,0.3423924791524665,0.43690051179828093,699,56,Email,15,16,9449690,8160,2025-02-28 09:04:57.578245,190963,0,0,0,0
179,5,126809,0.968200442625818,0.2500860175420263,0.3621512328974118,724,65,SMS,19,2,7915091,29644,2025-03-28 09:04:57.578245,100876,0,1,1,0
180,1,65265,0.2854791474699161,0.651889769670597,0.3327993337880032,704,44,WhatsApp,11,16,5202129,40671,2025-02-17 09:04:57.578245,137540,0,1,1,0
181,15,488500,0.07470444937423082,0.4925467134827035,0.7318309737238982,792,4,Call,19,21,6564076,25971,2025-03-25 09:04:57.578245,12009,0,0,0,0
182,15,188245,0.5644529800370972,0.9289126005056371,0.264731311380314,395,39,Call,11,23,3370500,49960,2025-03-30 09:04:57.578245,39379,0,0,1,0
183,0,334728,0.7487884854968997,0.2998609779160042,0.9540967004189449,544,58,WhatsApp,14,14,5843285,26938,2025-04-25 09:04:57.578245,136412,0,0,1,0
184,90,364891,0.9713866845125494,0.7550071349910087,0.27946853733079,731,24,SMS,19,21,6467241,14868,2025-03-30 09:04:57.578245,103533,1,1,0,1
185,15,66422,0.6215035343806836,0.10588526586101221,0.5049894117060345,470,50,WhatsApp,17,15,6932377,26764,2025-03-31 09:04:57.578245,122180,0,1,0,0
186,2,294816,0.18440660569296174,0.3237616825372265,0.5707919404355781,825,79,Email,14,4,3295881,37475,2025-04-22 09:04:57.578245,51192,0,0,1,0
187,5,338003,0.39109693758841035,0.5035505685371343,0.46445222186908874,536,18,WhatsApp,12,21,1474324,35904,2025-03-04 09:04:57.578245,199491,0,0,1,1
188,5,442103,0.3166556661737451,0.2397597852504344,0.11829577400811808,676,61,Call,12,19,1279385,32707,2025-03-03 09:04:57.578245,114944,1,1,0,0
189,2,400110,0.019530745274956685,0.77354868198608,0.6826203338536407,496,70,SMS,13,6,4682006,15212,2025-04-20 09:04:57.578245,191359,1,0,0,0
190,2,136053,0.3921766353033358,0.7456795462921486,0.09067456134784413,651,45,SMS,9,8,7281757,8982,2025-04-19 09:04:57.578245,67674,1,0,0,0
191,2,141392,0.7996199368725502,0.8606481279727733,0.22646613882359945,330,19,WhatsApp,18,1,1843728,8203,2025-04-17 09:04:57.578245,159856,0,0,1,0
192,5,172816,0.40531919974780595,0.5613369254373971,0.10537313339112242,671,16,Call,18,3,5254226,37778,2025-04-02 09:04:57.578245,59929,0,1,1,1
193,30,149297,0.851780059122683,0.44196378118611357,0.7816193018727002,759,44,Call,16,23,9515882,47262,2025-05-05 09:04:57.578245,92028,0,0,0,0
194,5,245830,0.7429249948108636,0.13324775446598713,0.7321969996881342,826,55,Call,16,8,7216640,47911,2025-03-16 09:04:57.578245,181810,0,1,1,0
195,90,380656,0.719353245988685,0.7537493544055288,0.9102965215768413,328,58,Email,15,24,8250483,37509,2025-03-10 09:04:57.578245,57334,0,0,1,1
196,0,496928,0.38104783309534296,0.5838169600282241,0.5199958956043678,532,30,Email,12,7,1753795,16003,2025-04-05 09:04:57.578245,147714,0,0,1,0
197,60,295269,0.05335577808377823,0.03033622906108502,0.5001747329746261,460,67,WhatsApp,10,8,6106558,10955,2025-03-21 09:04:57.578245,83396,0,1,1,1
198,30,385207,0.8824385999811706,0.1478829617675348,0.8667528448063264,316,84,Call,10,13,8882780,5815,2025-02-11 09:04:57.578245,29556,0,0,1,0
199,1,394046,0.6382877007117502,0.22986303542129316,0.2993044388432091,713,49,Email,18,3,1016862,8114,2025-02-17 09:04:57.578245,56423,0,0,1,0
200,60,405103,0.09051916362920964,0.7775139641218423,0.3405241283046029,749,26,WhatsApp,15,18,9814128,46666,2025-02-23 09:04:57.578245,60759,1,1,1,0
201,0,127587,0.08156233865637852,0.9492465565717584,0.808109373521475,655,70,Call,18,21,4270580,34355,2025-02-10 09:04:57.578245,9230,1,0,1,0
202,90,251337,0.6142746151988195,0.8391994213817683,0.6501107621574833,490,14,Call,9,9,5224773,31177,2025-05-05 09:04:57.578245,52594,1,0,1,0
203,90,330592,0.4222103906742867,0.7607509816322836,0.9263466837392882,673,89,WhatsApp,12,18,1917652,35033,2025-05-02 09:04:57.578245,117817,1,0,1,0
204,1,275289,0.1907174190829669,0.3271949979359423,0.4835458906588236,548,82,Call,19,21,7323384,42543,2025-02-23 09:04:57.578245,60594,0,0,1,1
205,30,98719,0.23943177078908973,0.41878225315334083,0.8163884138305829,651,39,WhatsApp,19,7,6843574,31595,2025-04-24 09:04:57.578245,172557,1,1,0,0
206,2,287705,0.38573371041341675,0.8551549098640765,0.7533505362529246,826,33,SMS,11,8,2084988,28178,2025-02-07 09:04:57.578245,197162,1,1,0,0
207,30,431586,0.750209777967914,0.5031683943711112,0.34130130052085816,477,14,Call,10,1,189298,13576,2025-05-05 09:04:57.578245,78663,1,1,1,0
208,90,90675,0.19697083714826458,0.8367468074499432,0.2403728117105426,609,16,Email,12,10,2185408,9306,2025-03-07 09:04:57.578245,100613,1,0,1,1
209,5,445247,0.70229117616473,0.612338845413114,0.007784180411939179,819,27,Call,10,20,9900422,2331,2025-04-19 09:04:57.578245,23219,0,0,1,0
210,0,388522,0.1790394540957213,0.4604269719661198,0.22940406828289317,399,20,Email,16,2,9833569,49036,2025-02-25 09:04:57.578245,38890,1,1,0,0
211,1,430505,0.7637322339659056,0.3714041221030058,0.06229447956645995,683,85,WhatsApp,12,15,4770983,39158,2025-02-21 09:04:57.578245,49912,0,0,1,0
212,0,156525,0.900253552572311,0.01165474790863752,0.7455414340804092,490,43,Email,17,4,2957208,23888,2025-05-04 09:04:57.578245,121358,0,0,0,0
213,10,446605,0.44278683596519397,0.9893985220024957,0.4687274796562785,719,64,SMS,9,15,346667,43371,2025-02-22 09:04:57.578245,116346,0,1,1,0
214,10,355384,0.641324349258211,0.8767424414925327,0.2795594656543805,376,1,SMS,15,9,6838622,14657,2025-03-31 09:04:57.578245,188816,1,1,0,0
215,30,314903,0.2663527463409726,0.017600843252578713,0.20512404524076666,824,8,SMS,18,16,8028580,40707,2025-04-17 09:04:57.578245,137620,0,0,1,0
216,90,305246,0.9276388536176706,0.2812446772285282,0.4972365122208585,532,52,WhatsApp,16,23,7284176,6921,2025-04-18 09:04:57.578245,145613,1,0,1,1
217,90,79715,0.42587495227102357,0.30356247482295373,0.024666797073638502,626,10,Email,12,3,5541474,41032,2025-02-22 09:04:57.578245,189263,1,0,1,0
218,2,113811,0.49669786517160575,0.3345256638487024,0.2663624218688433,890,35,WhatsApp,9,24,7012220,45472,2025-02-21 09:04:57.578245,134158,0,0,0,0
219,2,156690,0.26146833902141664,0.2920698207290484,0.9044155662092955,477,26,SMS,9,17,9005231,10095,2025-03-28 09:04:57.578245,99096,1,1,0,0
220,2,40886,0.19401267619920592,0.9226926071622702,0.24277885055201587,542,48,WhatsApp,17,10,2526214,2933,2025-04-16 09:04:57.578245,60780,1,1,0,1
221,5,6083,0.22742715550657644,0.6891264721369016,0.07221356465546003,730,50,Email,8,1,2729244,23296,2025-02-09 09:04:57.578245,150534,0,1,0,0
222,60,392632,0.47582994316456917,0.5960783656077928,0.06465661404767076,750,4,SMS,18,18,4817307,28349,2025-02-08 09:04:57.578245,121234,1,0,0,0
223,15,260539,0.1376092791993998,0.43207844279711793,0.49089020025578245,316,62,SMS,11,4,8876324,5054,2025-04-10 09:04:57.578245,100548,0,0,1,0
224,60,448452,0.38787979276781526,0.6930311484730651,0.9416160649401902,783,69,Email,8,10,1367733,40981,2025-03-05 09:04:57.578245,104222,0,1,0,1
225,0,449117,0.3820346011473005,0.6195649224926921,0.8944399705025108,662,38,Email,11,4,6711771,16235,2025-04-04 09:04:57.578245,121107,0,0,0,0
226,60,188390,0.4331510247733438,0.1761473683079665,0.5350598286804752,460,82,WhatsApp,13,17,9974644,5977,2025-04-21 09:04:57.578245,151938,1,1,0,0
227,5,326143,0.42199966533023114,0.30005303440994835,0.22821406834163815,610,84,Email,15,14,5644309,23295,2025-04-27 09:04:57.578245,29941,0,1,1,0
228,0,205154,0.2744200527259465,0.9656642085207957,0.6148050060990965,652,4,SMS,17,6,6653990,15577,2025-02-22 09:04:57.578245,92227,0,0,1,0
229,60,462434,0.3668046853753796,0.9867764779478693,0.9236473311073992,495,8,WhatsApp,8,13,5996396,35525,2025-04-29 09:04:57.578245,28549,1,1,1,0
230,5,373679,0.9023643167483293,0.04441080073974246,0.8598475335137272,557,88,SMS,11,15,4254418,22175,2025-02-27 09:04:57.578245,127483,1,0,0,1
231,15,116961,0.03747248775555423,0.30793498305121514,0.978006911376602,741,28,Email,13,20,7226570,31851,2025-03-21 09:04:57.578245,165074,0,0,1,1
232,60,432334,0.0877854841881166,0.9861381776008148,0.2149995428226279,748,7,Email,12,16,2328647,29404,2025-03-09 09:04:57.578245,135776,0,0,0,0
233,5,154450,0.9288447924821653,0.016654798139292937,0.40601752689918325,560,59,SMS,13,20,9976222,49619,2025-03-11 09:04:57.578245,164344,1,1,0,0
234,2,388412,0.2710002477087775,0.9533188221160087,0.2618893976929083,806,40,Email,15,24,5379635,16704,2025-02-22 09:04:57.578245,165021,0,1,0,0
235,90,412356,0.30417579679214435,0.6828363413091459,0.8613737630568714,711,40,SMS,12,14,2198129,25075,2025-03-29 09:04:57.578245,157747,0,0,1,0
236,2,359709,0.34408295375863973,0.6278751342620871,0.33912415724787737,426,39,WhatsApp,19,5,7759087,6499,2025-03-25 09:04:57.578245,155598,1,0,1,0
237,90,87663,0.10337828994348819,0.8237880774824754,0.5450870832215359,416,80,WhatsApp,8,11,1255458,19572,2025-02-10 09:04:57.578245,51792,0,1,1,0
238,1,303194,0.7689820530555985,0.9980813827729954,0.7863707942465558,861,9,WhatsApp,15,12,2825524,2768,2025-04-09 09:04:57.578245,129680,0,0,1,0
239,1,58285,0.16316830349825295,0.35962869057007574,0.2598372514812203,642,5,SMS,15,17,5975766,35107,2025-03-15 09:04:57.578245,29493,0,1,1,0
240,1,142683,0.7017545383655306,0.8827755034489922,0.83780798347143,715,53,Call,15,15,5950441,5403,2025-05-01 09:04:57.578245,63183,1,0,1,1
241,15,310468,0.23250747418307371,0.4951030204213138,0.4029620476894473,325,21,WhatsApp,16,7,2116859,20625,2025-02-24 09:04:57.578245,9065,0,1,1,1
242,2,325594,0.682108934317163,0.7298588243568683,0.15214404098436618,843,16,Call,15,6,8893020,47392,2025-02-10 09:04:57.578245,120960,0,0,0,0
243,90,57579,0.9718729545875098,0.8239153266544078,0.5931460770544429,652,42,WhatsApp,8,8,2863575,13707,2025-04-28 09:04:57.578245,64810,1,1,1,1
244,5,128509,0.5096975509542966,0.28492723178363033,0.11623714174198785,648,87,SMS,13,18,7909533,37119,2025-04-30 09:04:57.578245,1884,0,1,1,0
245,0,239286,0.3189126440125317,0.17959158661980645,0.355791237980701,626,36,WhatsApp,17,19,4322026,21926,2025-04-20 09:04:57.578245,167365,0,1,0,0
246,5,66978,0.3779749512857157,0.005218092785576167,0.6354933666128886,510,9,Call,14,16,4942434,7540,2025-04-24 09:04:57.578245,159072,0,0,1,0
247,0,434969,0.3839239908034888,0.3120999925238571,0.7512154460975311,506,70,WhatsApp,14,4,7802102,21328,2025-03-19 09:04:57.578245,4015,0,0,0,0
248,10,289284,0.12533241881133617,0.358277651461952,0.05999268262872148,883,42,SMS,19,22,115562,45980,2025-03-25 09:04:57.578245,117424,1,1,0,0
249,5,241819,0.818795103850014,0.39977918360999887,0.4708986554748924,779,58,WhatsApp,16,10,289262,29355,2025-02-17 09:04:57.578245,193357,0,1,0,0
250,60,251251,0.37923159345578117,0.8967137763288904,0.23448040383039093,781,58,SMS,17,2,557597,44796,2025-04-01 09:04:57.578245,75187,0,0,1,0
251,60,306353,0.7178939188958512,0.1557683308649036,0.16192797910132573,705,35,Call,10,14,4301481,31533,2025-04-17 09:04:57.578245,147177,0,0,1,0
252,30,144048,0.27037972931762,0.7833592878911327,0.6300511079284264,683,5,Email,11,10,9362927,31624,2025-04-17 09:04:57.578245,19460,1,1,1,0
253,2,263631,0.3564029291669726,0.08821225557959178,0.050714030218258266,835,55,Call,9,14,8263180,13969,2025-04-16 09:04:57.578245,179246,1,1,1,0
254,0,418753,0.8869043846536779,0.2692424180064531,0.5818701531213255,464,10,SMS,13,20,200705,13575,2025-04-15 09:04:57.578245,191234,0,0,1,0
255,0,168111,0.42495359193786,0.2919932085564195,0.04854450944115585,848,84,WhatsApp,19,13,836759,19478,2025-03-26 09:04:57.578245,147913,0,0,1,1
256,2,325970,0.35318398068333,0.26165066428701733,0.9742115298286862,521,6,Call,11,6,7344826,4019,2025-04-03 09:04:57.578245,22568,1,0,0,0
257,15,133630,0.31365988716196547,0.9764686647883326,0.3804687186904331,472,14,SMS,17,20,9365987,3207,2025-02-08 09:04:57.578245,38321,1,1,0,0
258,30,465701,0.8929358224613348,0.8346310325474718,0.904738821463571,661,20,WhatsApp,16,20,7726673,34487,2025-04-05 09:04:57.578245,41351,1,1,1,0
259,15,458003,0.42284031832131896,0.15211697772761668,0.2562121371665421,848,73,Call,14,7,1337837,47073,2025-02-08 09:04:57.578245,90773,1,0,1,0
260,15,289021,0.8771360556296212,0.946028561816586,0.0008710118465959926,700,89,SMS,9,4,4238172,33474,2025-03-25 09:04:57.578245,40950,0,1,0,0
261,15,401349,0.30028884565385516,0.369586679943411,0.3248882608034177,826,29,Call,19,12,3482941,32079,2025-03-02 09:04:57.578245,136013,1,0,0,0
262,2,147781,0.9783036202495957,0.5760465066667849,0.8970521506343045,406,34,Call,15,5,202133,14487,2025-03-21 09:04:57.578245,96951,1,0,1,0
263,15,269278,0.5027998779101407,0.06609540536955727,0.48127492208320355,739,3,Email,9,9,9845908,40101,2025-03-13 09:04:57.578245,149770,0,1,1,0
264,60,490189,0.16462122157061998,0.6876886945446551,0.544025260974608,897,24,Call,12,17,8588638,6436,2025-04-09 09:04:57.578245,166460,1,0,0,0
265,1,169450,0.42407031704015263,0.015682769679055575,0.8584537122808451,624,75,Call,18,19,7575861,11862,2025-02-16 09:04:57.578245,145442,0,0,0,1
266,10,176406,0.6817676726276226,0.6273139994486782,0.4619161636174325,620,5,WhatsApp,14,15,4995781,7501,2025-03-01 09:04:57.578245,32293,1,0,1,0
267,0,325635,0.8878305099039626,0.5909934929888565,0.7034450269339525,524,22,Email,8,3,9685173,4103,2025-04-17 09:04:57.578245,7587,0,0,1,1
268,0,289645,0.12708568501258077,0.6292928927422639,0.21631758493930597,852,28,WhatsApp,19,8,6360107,21786,2025-03-05 09:04:57.578245,199305,1,0,1,0
269,10,430947,0.5584442739313834,0.05849243293380246,0.27434768182807745,506,64,WhatsApp,16,7,2103284,48541,2025-02-24 09:04:57.578245,117166,1,1,1,1
270,2,135566,0.5326474779550197,0.9709737162198955,0.9417798456300888,329,39,Call,14,21,5522673,45744,2025-03-29 09:04:57.578245,41710,0,1,0,0
271,5,124429,0.3283686294057838,0.5493300938892264,0.9061504933544442,749,61,SMS,8,13,555867,3964,2025-03-04 09:04:57.578245,133178,0,0,0,0
272,2,294050,0.4085803459141477,0.7002250925540413,0.6335936490282751,531,42,SMS,17,8,7179905,41040,2025-03-23 09:04:57.578245,158576,0,1,1,0
273,0,171401,0.30460772876658293,0.5204833311541275,0.9192410572819166,546,38,SMS,12,1,287159,27439,2025-04-29 09:04:57.578245,11312,0,1,1,1
274,0,356109,0.30239785171239086,0.7613751536595103,0.47316029415576977,782,36,SMS,19,12,7328951,20287,2025-02-09 09:04:57.578245,131799,0,1,0,1
275,10,38596,0.5333742194344928,0.19233393345261662,0.6766704705520418,806,13,Email,19,15,7364363,45892,2025-03-02 09:04:57.578245,120877,0,0,0,0
276,15,154151,0.060051250535606004,0.6596618639030692,0.09133841503009998,833,4,Email,13,23,2474291,14443,2025-03-31 09:04:57.578245,180122,0,0,1,0
277,2,441380,0.4813211827505287,0.6332285146975687,0.9844356517453383,745,57,Call,12,17,4275111,11748,2025-03-28 09:04:57.578245,57753,0,0,1,0
278,90,310377,0.3243024492903782,0.6626762675670438,0.28718093864950933,484,82,SMS,8,8,4649367,25254,2025-02-14 09:04:57.578245,86528,1,0,1,0
279,10,474824,0.46437781557874047,0.655135136252266,0.06755225311154822,590,45,Email,18,1,1348427,14655,2025-04-27 09:04:57.578245,42945,1,0,1,0
280,60,158230,0.9749840480062346,0.03472940214862097,0.5938608916194258,438,47,Call,11,20,7107791,46797,2025-03-18 09:04:57.578245,172619,0,0,1,0
281,0,41233,0.7412598412865538,0.6114571002979401,0.746990694260082,309,46,Email,9,17,1332070,39451,2025-04-16 09:04:57.578245,111945,1,1,1,0
282,10,185489,0.8614808837212263,0.8482324846688415,0.9876342902740473,349,85,WhatsApp,17,9,4493308,25967,2025-03-04 09:04:57.578245,116550,1,1,0,0
283,2,170129,0.37148002429745575,0.574991856989619,0.30431154186613774,640,37,Email,14,4,3936115,27143,2025-03-09 09:04:57.578245,119706,0,0,1,1
284,0,229804,0.7058290596964074,0.928145197864376,0.7001368815785899,701,71,SMS,17,2,7972555,21790,2025-04-28 09:04:57.578245,67191,0,0,0,0
285,5,133287,0.46314932135131526,0.0321896850179374,0.41815159104155797,659,59,Email,15,20,6835880,17497,2025-04-10 09:04:57.578245,153095,0,1,1,0
286,10,436395,0.5971009004204593,0.4841317653039835,0.34774427990964474,368,57,SMS,19,23,3802290,21659,2025-03-28 09:04:57.578245,133191,0,0,1,1
287,30,32967,0.43797559790796536,0.3240107264105795,0.7580648439510757,618,40,SMS,10,19,6029741,43574,2025-02-18 09:04:57.578245,179947,1,0,0,1
288,0,349536,0.13170919773312995,0.2441844416623412,0.5648711341746421,463,2,Email,14,23,2468550,48415,2025-05-03 09:04:57.578245,169909,1,0,1,0
289,2,109846,0.947344231903699,0.3256825337737911,0.625577682138473,452,10,Call,12,3,4399991,42257,2025-04-04 09:04:57.578245,60628,0,1,1,0
290,1,190416,0.7063643538184362,0.04132796285066076,0.21122585731564159,789,5,Email,12,23,5599350,33567,2025-02-20 09:04:57.578245,54489,0,0,1,0
291,90,343447,0.6006068563080895,0.08742897128515859,0.47320380203256196,877,87,WhatsApp,12,21,1349250,31220,2025-04-25 09:04:57.578245,97647,1,0,1,0
292,15,6896,0.5607859522193602,0.7068900133390514,0.1700427392745889,624,29,SMS,15,8,3270985,27611,2025-02-26 09:04:57.578245,99038,0,0,0,0
293,2,417754,0.7228869585892236,0.08145123838380186,0.8878096703900256,401,56,SMS,12,4,2469361,45309,2025-04-13 09:04:57.578245,89802,0,1,0,0
294,60,486453,0.5325477755378369,0.8968247833374544,0.15547736216118524,768,53,SMS,14,1,8319963,31799,2025-04-21 09:04:57.578245,22180,0,1,0,0
295,60,63233,0.21591609172502846,0.6832909623321871,0.8230340097416567,517,1,WhatsApp,10,14,7233315,11065,2025-04-25 09:04:57.578245,52603,1,1,1,0
296,1,147763,0.007310645695287499,0.6443320891202374,0.3545246258518956,783,30,Email,8,3,9140439,33194,2025-02-14 09:04:57.578245,20736,1,1,0,0
297,15,350675,0.3830835769086598,0.5851511611858045,0.6989581795079977,779,76,Call,9,1,4024323,38411,2025-05-02 09:04:57.578245,177776,1,1,1,1
298,30,421034,0.563611803250296,0.9136763847443148,0.7072227014552118,833,72,SMS,13,20,7667724,14354,2025-02-16 09:04:57.578245,74459,0,1,1,0
299,1,419076,0.37175330145124963,0.35637319294301983,0.5916843788693629,330,74,WhatsApp,11,23,4145970,31408,2025-04-12 09:04:57.578245,57906,1,0,1,0
300,1,462266,0.5333133442191107,0.2456353701163574,0.12848490712042004,444,25,Call,17,13,3573803,30526,2025-03-10 09:04:57.578245,11042,0,0,0,0
301,0,430322,0.6648771829947442,0.6625875020790504,0.842005475034999,879,20,Email,15,14,2481600,47060,2025-05-03 09:04:57.578245,82471,1,0,1,0
302,60,291905,0.8098587148396721,0.4859167166840608,0.349092468500832,538,4,Email,14,15,6194392,30432,2025-04-15 09:04:57.578245,76077,1,0,0,0
303,0,477068,0.29864281039426344,0.9024683241055481,0.4387801995604942,317,66,WhatsApp,17,4,7388991,32261,2025-03-27 09:04:57.578245,118074,1,0,1,0
304,90,213805,0.6331802414453652,0.06341961236669769,0.5400754598684777,685,66,SMS,17,23,7973616,49121,2025-04-25 09:04:57.578245,39010,1,0,0,0
305,15,172173,0.8917764486290278,0.6390577570462159,0.0220056716259609,634,70,WhatsApp,15,12,9919402,13134,2025-02-12 09:04:57.578245,15482,0,0,0,0
306,30,220218,0.1524310422906614,0.8467522892997161,0.7834785495522767,800,8,SMS,19,20,1311027,6497,2025-04-22 09:04:57.578245,54470,0,1,1,1
307,30,270357,0.6904948477756524,0.23196516026458536,0.10865451480901156,807,8,Call,16,23,2924163,13451,2025-02-16 09:04:57.578245,146674,0,0,0,0
308,2,385847,0.9144561292306728,0.822580675027056,0.8296625340823653,516,6,Call,15,14,4637644,48434,2025-02-26 09:04:57.578245,48249,0,0,1,0
309,1,383123,0.6713397726935201,0.5724902516084407,0.9579941692690515,804,16,SMS,12,13,6682252,39217,2025-02-14 09:04:57.578245,112381,1,0,0,0
310,90,204125,0.09258811124998101,0.9243747209543566,0.5102572759550785,590,10,Email,16,3,5502175,23110,2025-04-02 09:04:57.578245,98646,0,0,0,1
